iso_year,iso_week,friday_close_utc,sunday_open_utc,friday_close_px,sunday_open_px,gap_log_return_pct
2024,47,2024-11-22T20:00:00+00:00,2024-11-25T00:00:00+00:00,98921.4,97935.9,-1.0012
2024,48,2024-11-29T20:00:00+00:00,2024-12-02T00:00:00+00:00,97516.3,96549.8,-0.9961
2024,49,2024-12-06T20:00:00+00:00,2024-12-09T00:00:00+00:00,99802.5,99180.0,-0.6257
2024,50,2024-12-13T20:00:00+00:00,2024-12-16T00:00:00+00:00,101371.9,104560.0,3.0965
2024,51,2024-12-20T20:00:00+00:00,2024-12-23T00:00:00+00:00,97764.4,95989.9,-1.8318
2024,52,2024-12-27T20:00:00+00:00,2024-12-30T00:00:00+00:00,94258.9,93681.1,-0.6149
2025,1,2025-01-03T20:00:00+00:00,2025-01-06T00:00:00+00:00,98145.7,99005.0,0.8717
2025,2,2025-01-10T20:00:00+00:00,2025-01-13T00:00:00+00:00,94675.5,94215.4,-0.4872
2025,3,2025-01-17T20:00:00+00:00,2025-01-20T00:00:00+00:00,104042.5,101874.5,-2.1058
2025,4,2025-01-24T20:00:00+00:00,2025-01-27T00:00:00+00:00,104808.1,101349.2,-3.3559
2025,5,2025-01-31T20:00:00+00:00,2025-02-03T00:00:00+00:00,102379.7,94001.6,-8.5377
2025,6,2025-02-07T20:00:00+00:00,2025-02-10T00:00:00+00:00,96454.5,96770.0,0.3266
2025,7,2025-02-14T20:00:00+00:00,2025-02-17T00:00:00+00:00,97445.1,96171.5,-1.3156
2025,8,2025-02-21T20:00:00+00:00,2025-02-24T00:00:00+00:00,96127.9,95388.1,-0.7726
2025,9,2025-02-28T20:00:00+00:00,2025-03-03T00:00:00+00:00,84299.6,92660.0,9.456
2025,10,2025-03-07T20:00:00+00:00,2025-03-10T00:00:00+00:00,86753.8,82000.1,-5.6354
2025,11,2025-03-14T20:00:00+00:00,2025-03-17T00:00:00+00:00,83939.8,83641.0,-0.3566
2025,12,2025-03-21T20:00:00+00:00,2025-03-24T00:00:00+00:00,84050.3,86502.6,2.8759
2025,13,2025-03-28T20:00:00+00:00,2025-03-31T00:00:00+00:00,84380.8,81491.5,-3.4841
2025,14,2025-04-04T20:00:00+00:00,2025-04-07T00:00:00+00:00,83861.3,77669.6,-7.67
2025,15,2025-04-11T20:00:00+00:00,2025-04-14T00:00:00+00:00,83378.3,84536.4,1.3794
2025,16,2025-04-18T20:00:00+00:00,2025-04-21T00:00:00+00:00,84421.0,87166.6,3.2005
2025,17,2025-04-25T20:00:00+00:00,2025-04-28T00:00:00+00:00,94591.8,93799.9,-0.8407
2025,18,2025-05-02T20:00:00+00:00,2025-05-05T00:00:00+00:00,96831.2,94001.1,-2.9663
2025,19,2025-05-09T20:00:00+00:00,2025-05-12T00:00:00+00:00,102941.9,104064.0,1.0841
2025,20,2025-05-16T20:00:00+00:00,2025-05-19T00:00:00+00:00,103412.2,103569.4,0.1519
2025,21,2025-05-23T20:00:00+00:00,2025-05-26T00:00:00+00:00,107271.5,109587.0,2.1356
2025,22,2025-05-30T20:00:00+00:00,2025-06-02T00:00:00+00:00,103950.0,104781.8,0.797
2025,23,2025-06-06T20:00:00+00:00,2025-06-09T00:00:00+00:00,104240.0,105617.0,1.3123
2025,24,2025-06-13T20:00:00+00:00,2025-06-16T00:00:00+00:00,106027.3,105865.6,-0.1526
2025,25,2025-06-20T20:00:00+00:00,2025-06-23T00:00:00+00:00,103246.1,101104.4,-2.0962
2025,26,2025-06-27T20:00:00+00:00,2025-06-30T00:00:00+00:00,107010.7,108466.7,1.3514
2025,27,2025-07-04T20:00:00+00:00,2025-07-07T00:00:00+00:00,107935.4,109348.9,1.3011
2025,28,2025-07-11T20:00:00+00:00,2025-07-14T00:00:00+00:00,117500.0,120733.2,2.7145
2025,29,2025-07-18T20:00:00+00:00,2025-07-21T00:00:00+00:00,117896.4,118374.8,0.405
2025,30,2025-07-25T20:00:00+00:00,2025-07-28T00:00:00+00:00,117583.5,119269.7,1.4239
2025,31,2025-08-01T20:00:00+00:00,2025-08-04T00:00:00+00:00,113244.8,114520.2,1.1199
2025,32,2025-08-08T20:00:00+00:00,2025-08-11T00:00:00+00:00,116628.2,121700.1,4.2569
2025,33,2025-08-15T20:00:00+00:00,2025-08-18T00:00:00+00:00,117279.2,115264.9,-1.7324
2025,34,2025-08-22T20:00:00+00:00,2025-08-25T00:00:00+00:00,116897.5,112867.7,-3.5081
2025,35,2025-08-29T20:00:00+00:00,2025-09-01T00:00:00+00:00,108332.4,107619.1,-0.6606
2025,36,2025-09-05T20:00:00+00:00,2025-09-08T00:00:00+00:00,110614.9,111004.9,0.352
2025,37,2025-09-12T20:00:00+00:00,2025-09-15T00:00:00+00:00,115978.4,115387.6,-0.5107
2025,38,2025-09-19T20:00:00+00:00,2025-09-22T00:00:00+00:00,115569.5,114602.9,-0.8399
2025,39,2025-09-26T20:00:00+00:00,2025-09-29T00:00:00+00:00,109588.5,111817.9,2.0139
2025,40,2025-10-03T20:00:00+00:00,2025-10-06T00:00:00+00:00,122182.7,123792.9,1.3093
2025,41,2025-10-10T20:00:00+00:00,2025-10-13T00:00:00+00:00,112714.9,114773.6,1.81
2025,42,2025-10-17T20:00:00+00:00,2025-10-20T00:00:00+00:00,106378.6,110100.4,3.4388
2025,43,2025-10-24T20:00:00+00:00,2025-10-27T00:00:00+00:00,110965.4,114927.7,3.5085
2025,44,2025-10-31T20:00:00+00:00,2025-11-03T00:00:00+00:00,109557.3,107886.0,-1.5373
2025,45,2025-11-07T20:00:00+00:00,2025-11-10T00:00:00+00:00,103305.2,105990.6,2.5663
2025,46,2025-11-14T20:00:00+00:00,2025-11-17T00:00:00+00:00,94544.9,95472.1,0.9759
2025,47,2025-11-21T20:00:00+00:00,2025-11-24T00:00:00+00:00,85093.5,87408.8,2.6845
2025,48,2025-11-28T20:00:00+00:00,2025-12-01T00:00:00+00:00,90847.8,86319.2,-5.1134
2025,49,2025-12-05T20:00:00+00:00,2025-12-08T00:00:00+00:00,89288.5,91039.4,1.942
2025,50,2025-12-12T20:00:00+00:00,2025-12-15T00:00:00+00:00,90229.6,89239.9,-1.1029
2025,51,2025-12-19T20:00:00+00:00,2025-12-22T00:00:00+00:00,88100.0,88727.5,0.7097
2025,52,2025-12-26T20:00:00+00:00,2025-12-29T00:00:00+00:00,87318.2,90091.6,3.1268
2026,1,2026-01-02T20:00:00+00:00,2026-01-05T00:00:00+00:00,89951.4,92835.2,3.1556
2026,2,2026-01-09T20:00:00+00:00,2026-01-12T00:00:00+00:00,90603.6,91766.2,1.275
2026,3,2026-01-16T20:00:00+00:00,2026-01-19T00:00:00+00:00,95503.7,92656.6,-3.0265
2026,4,2026-01-23T20:00:00+00:00,2026-01-26T00:00:00+00:00,89558.7,87233.1,-2.631
2026,5,2026-01-30T20:00:00+00:00,2026-02-02T00:00:00+00:00,84211.4,76256.2,-9.9232
2026,6,2026-02-06T20:00:00+00:00,2026-02-09T00:00:00+00:00,70544.5,71269.9,1.023
2026,7,2026-02-13T20:00:00+00:00,2026-02-16T00:00:00+00:00,68821.5,68392.6,-0.6252
2026,8,2026-02-20T20:00:00+00:00,2026-02-23T00:00:00+00:00,67979.3,64894.0,-4.6448
2026,9,2026-02-27T20:00:00+00:00,2026-03-02T00:00:00+00:00,65836.0,66787.3,1.4346
2026,10,2026-03-06T20:00:00+00:00,2026-03-09T00:00:00+00:00,68083.0,67165.3,-1.3571
2026,11,2026-03-13T20:00:00+00:00,2026-03-16T00:00:00+00:00,70895.5,73539.5,3.6616
2026,12,2026-03-20T20:00:00+00:00,2026-03-23T00:00:00+00:00,70472.7,68045.1,-3.5055
2026,13,2026-03-27T20:00:00+00:00,2026-03-30T00:00:00+00:00,66364.2,67139.8,1.1619
2026,14,2026-04-03T20:00:00+00:00,2026-04-06T00:00:00+00:00,66930.0,69092.4,3.1797
2026,15,2026-04-10T20:00:00+00:00,2026-04-13T00:00:00+00:00,72917.4,70944.8,-2.7425
2026,16,2026-04-17T20:00:00+00:00,2026-04-20T00:00:00+00:00,77030.6,74593.9,-3.2144
2026,17,2026-04-24T20:00:00+00:00,2026-04-27T00:00:00+00:00,77395.4,79065.1,2.1344
2026,18,2026-05-01T20:00:00+00:00,2026-05-04T00:00:00+00:00,78192.0,80278.7,2.6337
2026,19,2026-05-08T20:00:00+00:00,2026-05-11T00:00:00+00:00,80155.2,80693.4,0.6692
2026,20,2026-05-15T20:00:00+00:00,2026-05-18T00:00:00+00:00,79074.0,76900.0,-2.7878
2026,21,2026-05-22T20:00:00+00:00,2026-05-25T00:00:00+00:00,75513.1,76989.0,1.9356
2026,22,2026-05-29T20:00:00+00:00,2026-06-01T00:00:00+00:00,73428.2,73731.3,0.4119
2026,23,2026-06-05T20:00:00+00:00,2026-06-08T00:00:00+00:00,61022.0,63101.6,3.3512
2026,24,2026-06-12T20:00:00+00:00,2026-06-15T00:00:00+00:00,63547.0,65894.7,3.6278
2026,25,2026-06-19T20:00:00+00:00,2026-06-22T00:00:00+00:00,63512.6,63935.1,0.663
2026,26,2026-06-26T20:00:00+00:00,2026-06-29T00:00:00+00:00,60072.0,60019.8,-0.0869
2026,27,2026-07-03T20:00:00+00:00,2026-07-06T00:00:00+00:00,62565.5,63273.0,1.1245
2026,28,2026-07-10T20:00:00+00:00,2026-07-13T00:00:00+00:00,64129.5,62780.2,-2.1265
2026,29,2026-07-17T20:00:00+00:00,2026-07-20T00:00:00+00:00,63909.9,64839.4,1.4439
2026,30,2026-07-24T20:00:00+00:00,2026-07-27T00:00:00+00:00,64116.5,65261.5,1.7701
2026,31,2026-07-31T20:00:00+00:00,2026-08-03T00:00:00+00:00,62859.9,62839.7,-0.0321
2026,32,2026-08-07T20:00:00+00:00,2026-08-10T00:00:00+00:00,64885.4,64946.4,0.094
2026,33,2026-08-14T20:00:00+00:00,2026-08-17T00:00:00+00:00,63015.0,63409.8,0.6246
2026,34,2026-08-21T20:00:00+00:00,2026-08-24T00:00:00+00:00,78309.1,76925.2,-1.783
2026,35,2026-08-28T20:00:00+00:00,2026-08-31T00:00:00+00:00,77805.9,77727.2,-0.1012
2026,36,2026-09-04T20:00:00+00:00,2026-09-07T00:00:00+00:00,79616.1,79560.0,-0.0705
2026,37,2026-09-11T20:00:00+00:00,2026-09-14T00:00:00+00:00,77191.1,77558.7,0.4751
